# AI Declaration: This script skeleton was generated with AI assistance and must be reviewed by the team.

request_id,cni,source_node,dest_node,payload_bytes,http_header_bytes,tcp_ip_header_bytes,total_packet_bytes,latency_ms,timestamp_offset_s
83,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.4219,0.294
84,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,4.7682,0.297
85,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,4.3778,0.302
86,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.4395,0.306
87,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,4.3236,0.309
88,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.4491,0.314
89,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.9149,0.317
90,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,1.9477,0.32
91,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.7279,0.322
92,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.4508,0.325
93,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.4831,0.327
94,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.506,0.33
95,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,4.5208,0.333
96,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.9556,0.338
97,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.4251,0.341
98,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,4.3734,0.344
99,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.9513,0.348
100,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,4.0955,0.351
101,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,1.8064,0.356
102,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.5543,0.357
103,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.7176,0.361
104,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.7457,0.365
105,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.8549,0.368
106,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.2457,0.371
107,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,5.3591,0.374
108,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,4.2063,0.38
109,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,4.084,0.384
110,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.3785,0.388
111,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.9223,0.391
112,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.7306,0.395
113,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.737,0.399
114,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.9408,0.403
115,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.2817,0.407
116,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,4.0589,0.41
117,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,1.7944,0.414
118,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.4932,0.416
119,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.3292,0.419
120,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.6643,0.422
121,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.5979,0.424
122,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.6621,0.427
123,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.8431,0.43
124,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.1268,0.434
125,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.7379,0.436
126,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.7263,0.439
127,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.6033,0.443
128,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.2086,0.446
129,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.8932,0.448
130,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.8188,0.452
131,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,4.0668,0.456
132,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,4.0645,0.46
133,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,4.4788,0.464
134,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,4.1249,0.468
135,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.6752,0.472
136,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.9294,0.475
137,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.6052,0.478
138,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.2202,0.482
139,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,4.9022,0.485
140,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.9996,0.49
141,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.1207,0.494
142,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.6897,0.496
143,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.2482,0.5
144,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.1802,0.502
145,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.8638,0.505
146,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,1.684,0.508
147,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,4.4017,0.51
148,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,4.2683,0.514
149,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,4.2729,0.518
150,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.9063,0.522
151,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.7994,0.525
152,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.9168,0.528
153,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.0089,0.532
154,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.5723,0.535
155,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.849,0.539
156,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,5.4301,0.542
157,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.5604,0.547
158,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.6548,0.55
159,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.5236,0.554
160,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.8891,0.557
161,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,4.2616,0.56
162,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.1838,0.564
163,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,4.6261,0.566
164,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,5.7876,0.571
165,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.3515,0.576
166,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.313,0.579
167,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.0063,0.582
168,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.1191,0.585
169,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.1983,0.587
170,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.7968,0.59
171,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.0394,0.594
172,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.3279,0.596
173,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.5231,0.599
174,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.4892,0.601
175,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,4.1247,0.604
176,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.8298,0.608
177,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.3498,0.612
178,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.8042,0.614
179,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.1586,0.618
180,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.2724,0.621
181,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.1852,0.624
182,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,1.108,0.627
183,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.0786,0.628
184,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,4.1875,0.631
185,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.0773,0.636
186,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,4.2834,0.639
187,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.9455,0.643
188,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.8876,0.647
189,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,4.3695,0.65
190,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,4.1902,0.654
191,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.7536,0.658
192,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,1.4004,0.661
193,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.7845,0.663
194,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.4572,0.666
195,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.9245,0.67
196,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.7911,0.674
197,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.2584,0.678
198,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.5016,0.681
199,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.8721,0.684
200,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.8405,0.687
201,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.4494,0.69
202,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,4.1447,0.693
203,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.6989,0.698
204,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.8956,0.7
205,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.7865,0.703
206,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.1104,0.706
207,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.4807,0.709
208,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.3134,0.713
209,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,4.7335,0.715
210,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,4.3654,0.72
211,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.4633,0.724
212,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.0687,0.727
213,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.9168,0.731
214,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.8278,0.733
215,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.5685,0.737
216,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.887,0.741
217,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.5104,0.745
218,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.2335,0.747
219,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.371,0.75
220,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.9079,0.754
221,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,8.195,0.758
222,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.4668,0.766
223,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.7248,0.769
224,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,4.8436,0.772
225,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,5.161,0.777
226,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.7337,0.782
227,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.7818,0.786
228,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.4147,0.79
229,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.2803,0.793
230,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.3185,0.795
231,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.5764,0.799
232,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,4.7789,0.802
233,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.2586,0.807
234,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,4.6994,0.81
235,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.0912,0.815
236,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,4.2657,0.817
237,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.521,0.821
238,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.1563,0.825
239,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.9233,0.828
240,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.5701,0.831
241,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.4114,0.834
242,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.7404,0.837
243,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.6783,0.841
244,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.8355,0.843
245,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.5372,0.847
246,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.1646,0.851
247,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.4284,0.853
248,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.9521,0.856
249,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,8.2487,0.859
250,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,1.487,0.868
251,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.3788,0.869
252,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.9537,0.872
253,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.808,0.876
254,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.4913,0.88
255,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.742,0.883
256,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,4.3035,0.885
257,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.7351,0.89
258,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.5395,0.893
259,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,1.7797,0.897
260,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.7325,0.899
261,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.6055,0.901
262,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,3.7917,0.904
263,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,4.0872,0.908
264,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,2.3088,0.912
265,calico,worker-1 (192.168.192.166),worker-2 (192.168.192.170),1024,400,54,1478,4.4013,0.914
